
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:53
,22/04/23 17:30:54
,22/04/23 17:30:54
,22/04/23 17:30:54
,22/04/23 17:30:54
,22/04/23 17:30:54
,22/04/23 17:30:54
,22/04/23 17:30:54
,22/04/23 17:30:54
,22/04/23 17:30:54
,22/04/23 17:30:54
,22/04/23 17:30:54
,22/04/23 17:30:54
,22/04/23 17:30:54
,22/04/23 17:30:54
,22/04/23 17:30:54
,22/04/23 17:30:54
,22/04/23 17:30:54
neutral,22/04/23 17:30:54
happy,22/04/23 17:30:54
,22/04/23 17:30:54
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:55
,22/04/23 17:30:56
,22/04/23 17:30:56
,22/04/23 17:30:56
,22/04/23 17:30:56
,22/04/23 17:30:56
,22/04/23 17:30:56
,22/04/23 17:30:56
,22/04/23 17:30:56
,22/04/23 17:30:56
sad,22/04/23 17:30:56
,22/04/23 17:30:56
,22/04/23 17:30:56
,22/04/23 17:30:56
,22/04/23 17:30:56
,22/04/23 17:30:56
,22/04/23 17:30:56
,22/04/23 17:30:56
neutral,22/04/23 17:30:57
,22/04/23 17:30:57
,22/04/23 17:30:57
,22/04/23 17:30:57
,22/04/23 17:30:57
,22/04/23 17:30:57
,22/04/23 17:30:57
,22/04/23 17:30:57
happy,22/04/23 17:30:57
,22/04/23 17:30:57
happy,22/04/23 17:30:57
,22/04/23 17:30:57
,22/04/23 17:30:57
,22/04/23 17:30:57
,22/04/23 17:30:57
,22/04/23 17:30:57
,22/04/23 17:30:57
,22/04/23 17:30:57
,22/04/23 17:30:57
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:58
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:30:59
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:00
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:01
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:02
,22/04/23 17:31:03
,22/04/23 17:31:03
,22/04/23 17:31:03
,22/04/23 17:31:03
,22/04/23 17:31:03
,22/04/23 17:31:03
,22/04/23 17:31:03
,22/04/23 17:31:03
,22/04/23 17:31:03
,22/04/23 17:31:03
,22/04/23 17:31:03
neutral,22/04/23 17:31:03
neutral,22/04/23 17:31:03
neutral,22/04/23 17:31:03
neutral,22/04/23 17:31:03
neutral,22/04/23 17:31:03
neutral,22/04/23 17:31:04
neutral,22/04/23 17:31:04
neutral,22/04/23 17:31:04
happy,22/04/23 17:31:04
neutral,22/04/23 17:31:04
neutral,22/04/23 17:31:04
neutral,22/04/23 17:31:04
neutral,22/04/23 17:31:04
neutral,22/04/23 17:31:04
neutral,22/04/23 17:31:04
neutral,22/04/23 17:31:04
neutral,22/04/23 17:31:05
neutral,22/04/23 17:31:05
happy,22/04/23 17:31:05
neutral,22/04/23 17:31:05
neutral,22/04/23 17:31:05
happy,22/04/23 17:31:05
happy,22/04/23 17:31:05
happy,22/04/23 17:31:05
happy,22/04/23 17:31:05
neutral,22/04/23 17:31:05
happy,22/04/23 17:31:05
happy,22/04/23 17:31:06
happy,22/04/23 17:31:06
happy,22/04/23 17:31:06
happy,22/04/23 17:31:06
happy,22/04/23 17:31:06
neutral,22/04/23 17:31:06
happy,22/04/23 17:31:06
neutral,22/04/23 17:31:06
happy,22/04/23 17:31:06
,22/04/23 17:31:06
,22/04/23 17:31:06
,22/04/23 17:31:06
happy,22/04/23 17:31:07
neutral,22/04/23 17:31:07
,22/04/23 17:31:07
happy,22/04/23 17:31:07
happy,22/04/23 17:31:07
neutral,22/04/23 17:31:07
neutral,22/04/23 17:31:07
neutral,22/04/23 17:31:07
neutral,22/04/23 17:31:07
neutral,22/04/23 17:31:07
neutral,22/04/23 17:31:08
neutral,22/04/23 17:31:08
neutral,22/04/23 17:31:08
happy,22/04/23 17:31:08
neutral,22/04/23 17:31:08
neutral,22/04/23 17:31:08
happy,22/04/23 17:31:08
neutral,22/04/23 17:31:08
neutral,22/04/23 17:31:08
neutral,22/04/23 17:31:08
neutral,22/04/23 17:31:08
happy,22/04/23 17:31:09
happy,22/04/23 17:31:09
neutral,22/04/23 17:31:09
happy,22/04/23 17:31:09
happy,22/04/23 17:31:09
neutral,22/04/23 17:31:09
neutral,22/04/23 17:31:09
sad,22/04/23 17:31:09
happy,22/04/23 17:31:09
happy,22/04/23 17:31:09
happy,22/04/23 17:31:10
happy,22/04/23 17:31:10
happy,22/04/23 17:31:10
happy,22/04/23 17:31:10
happy,22/04/23 17:31:10
happy,22/04/23 17:31:10
happy,22/04/23 17:31:10
neutral,22/04/23 17:31:10
sad,22/04/23 17:31:10
sad,22/04/23 17:31:10
neutral,22/04/23 17:31:10
sad,22/04/23 17:31:11
neutral,22/04/23 17:31:11
happy,22/04/23 17:31:11
sad,22/04/23 17:31:11
happy,22/04/23 17:31:11
sad,22/04/23 17:31:11
neutral,22/04/23 17:31:11
sad,22/04/23 17:31:11
neutral,22/04/23 17:31:11
,22/04/23 17:31:11
,22/04/23 17:31:11
,22/04/23 17:31:11
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
,22/04/23 17:31:12
happy,22/04/23 17:31:12
neutral,22/04/23 17:31:13
neutral,22/04/23 17:31:13
neutral,22/04/23 17:31:13
neutral,22/04/23 17:31:13
neutral,22/04/23 17:31:13
neutral,22/04/23 17:31:13
neutral,22/04/23 17:31:13
neutral,22/04/23 17:31:13
neutral,22/04/23 17:31:13
neutral,22/04/23 17:31:13
neutral,22/04/23 17:31:14
neutral,22/04/23 17:31:14
neutral,22/04/23 17:31:14
neutral,22/04/23 17:31:14
neutral,22/04/23 17:31:14
neutral,22/04/23 17:31:14
neutral,22/04/23 17:31:14
neutral,22/04/23 17:31:14
neutral,22/04/23 17:31:14
neutral,22/04/23 17:31:14
neutral,22/04/23 17:31:14
neutral,22/04/23 17:31:15
neutral,22/04/23 17:31:15
neutral,22/04/23 17:31:15
neutral,22/04/23 17:31:15
neutral,22/04/23 17:31:15
neutral,22/04/23 17:31:15
happy,22/04/23 17:31:15
sad,22/04/23 17:31:15
happy,22/04/23 17:31:15
happy,22/04/23 17:31:15
neutral,22/04/23 17:31:15
neutral,22/04/23 17:31:16
sad,22/04/23 17:31:16
sad,22/04/23 17:31:16
sad,22/04/23 17:31:16
sad,22/04/23 17:31:16
sad,22/04/23 17:31:16
neutral,22/04/23 17:31:16
neutral,22/04/23 17:31:16
neutral,22/04/23 17:31:16
happy,22/04/23 17:31:16
neutral,22/04/23 17:31:17
sad,22/04/23 17:31:17
happy,22/04/23 17:31:17
sad,22/04/23 17:31:17
sad,22/04/23 17:31:17
